id,title,date,time,location,enroll_url,course_slug
11120,nan,,2020-08-25 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4029028,
10420,nan,,2020-08-25 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3953137,
10430,nan,,2020-08-25 14:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3953156,
13120,nan,,2020-08-25 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045357,
11140,nan,,2020-08-25 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4029030,
11150,nan,,2020-08-25 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4029031,
14400,nan,,2020-08-25 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045486,
10870,nan,,2020-08-26 09:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=4007724,
10850,nan,,2020-08-26 13:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=4007721,
15950,nan,,2020-08-26 15:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=4062094,
13810,nan,,2020-08-26 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045427,
15190,nan,,2020-08-26 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045568,
15980,nan,,2020-08-26 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4067352,
14410,nan,,2020-08-26 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045487,
11210,nan,,2020-08-27 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=4045165,
15730,nan,,2020-08-27 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4047297,
12500,nan,,2020-08-27 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045295,
11870,nan,,2020-08-27 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045231,
10460,nan,,2020-08-27 13:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3953171,
13130,nan,,2020-08-27 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045358,
10470,nan,,2020-08-27 17:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=3953172,
13820,nan,,2020-08-27 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045428,
15200,nan,,2020-08-27 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045569,
14420,nan,,2020-08-27 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045488,
11220,nan,,2020-08-28 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045166,
10480,nan,,2020-08-28 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3953177,
8710,nan,,2020-08-28 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881500,
12510,nan,,2020-08-28 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045296,
11880,nan,,2020-08-28 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045232,
8840,nan,,2020-08-28 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881514,
10490,nan,,2020-08-28 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3953181,
10950,nan,,2020-08-28 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4028032,
13140,nan,,2020-08-28 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045359,
13830,nan,,2020-08-28 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045429,
15210,nan,,2020-08-28 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045570,
14430,nan,,2020-08-28 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045489,
11160,nan,,2020-08-29 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4029032,
11230,nan,,2020-08-29 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045167,
10500,nan,,2020-08-29 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3953189,
12520,nan,,2020-08-29 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045297,
11890,nan,,2020-08-29 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045233,
10510,nan,,2020-08-29 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3953192,
13150,nan,,2020-08-29 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045360,
13840,nan,,2020-08-29 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045430,
14440,nan,,2020-08-29 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045490,
11170,nan,,2020-08-29 22:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4029033,
11240,nan,,2020-08-30 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045168,
12530,nan,,2020-08-30 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045298,
11900,nan,,2020-08-30 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045234,
15970,nan,,2020-08-30 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4064613,
13160,nan,,2020-08-30 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045361,
13850,nan,,2020-08-30 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045431,
14450,nan,,2020-08-30 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045491,
11250,nan,,2020-08-31 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045169,
7700,nan,,2020-08-31 10:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881381,
12540,nan,,2020-08-31 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045299,
11910,nan,,2020-08-31 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045235,
13170,nan,,2020-08-31 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045362,
13860,nan,,2020-08-31 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045432,
15220,nan,,2020-08-31 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045571,
14460,nan,,2020-08-31 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045492,
11260,nan,,2020-09-01 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045170,
12550,nan,,2020-09-01 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045300,
11920,nan,,2020-09-01 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045236,
10910,nan,,2020-09-01 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4021736,
13180,nan,,2020-09-01 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045363,
10920,nan,,2020-09-01 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4021954,
8430,nan,,2020-09-01 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881470,
15230,nan,,2020-09-01 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045572,
14470,nan,,2020-09-01 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045493,
15670,nan,,2020-09-02 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045617,
16020,nan,,2020-09-02 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4090077,
15130,nan,,2020-09-02 09:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=4045562,
8920,nan,,2020-09-02 09:00:00,"<img src=""https://www.enrollware.com/sitefiles/coastalcprtraining/Logo/Walmart.png"" style=""width: 40px;""></img>WM 1298: Jacksonville, Marine Blvd",https://coastalcprtraining.enrollware.com/enroll?id=3881596,
9010,nan,,2020-09-02 09:30:00,"<img src=""https://www.enrollware.com/sitefiles/coastalcprtraining/Logo/Walmart.png"" style=""width: 40px;""></img>WM 1298: Jacksonville, Marine Blvd",https://coastalcprtraining.enrollware.com/enroll?id=3883799,
15080,nan,,2020-09-02 10:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=4045556,
12190,nan,,2020-09-02 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045263,
13400,nan,,2020-09-02 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045385,
16070,nan,,2020-09-02 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4100741,
13890,nan,,2020-09-02 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045435,
15240,nan,,2020-09-02 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045573,
14480,nan,,2020-09-02 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045494,
11280,nan,,2020-09-03 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045172,
12560,nan,,2020-09-03 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045301,
11940,nan,,2020-09-03 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045238,
15780,nan,,2020-09-03 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4047800,
13190,nan,,2020-09-03 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045364,
15790,nan,,2020-09-03 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4047802,
8480,nan,,2020-09-03 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881475,
15250,nan,,2020-09-03 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045574,
14510,nan,,2020-09-03 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045497,
11290,nan,,2020-09-04 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045173,
8720,nan,,2020-09-04 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881501,
16010,nan,,2020-09-04 10:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4076171,
12570,nan,,2020-09-04 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045302,
11950,nan,,2020-09-04 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045239,
8850,nan,,2020-09-04 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881515,
10960,nan,,2020-09-04 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4028033,
13200,nan,,2020-09-04 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045365,
16080,nan,,2020-09-04 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4106754,
13870,nan,,2020-09-04 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045433,
15260,nan,,2020-09-04 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045575,
14490,nan,,2020-09-04 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045495,
11300,nan,,2020-09-05 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045174,
12580,nan,,2020-09-05 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045303,
11960,nan,,2020-09-05 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045240,
15800,nan,,2020-09-05 13:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=4047804,
13210,nan,,2020-09-05 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045366,
15810,nan,,2020-09-05 17:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=4047806,
13880,nan,,2020-09-05 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045434,
14500,nan,,2020-09-05 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045496,
11340,nan,,2020-09-06 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045178,
12650,nan,,2020-09-06 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045310,
11970,nan,,2020-09-06 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045241,
13220,nan,,2020-09-06 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045367,
13900,nan,,2020-09-06 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045436,
14580,nan,,2020-09-06 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045504,
7240,nan,,2020-09-07 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881248,
11350,nan,,2020-09-07 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045179,
15680,nan,,2020-09-07 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=4045618,
12640,nan,,2020-09-07 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045309,
11980,nan,,2020-09-07 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045242,
13230,nan,,2020-09-07 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045368,
13910,nan,,2020-09-07 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045437,
15310,nan,,2020-09-07 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045580,
14570,nan,,2020-09-07 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045503,
16030,nan,,2020-09-08 10:00:00,Country Inn & Suites Myrtle Beach,https://coastalcprtraining.enrollware.com/enroll?id=4096149,
12630,nan,,2020-09-08 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045308,
11990,nan,,2020-09-08 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045243,
16040,nan,,2020-09-08 13:00:00,Country Inn & Suites Myrtle Beach,https://coastalcprtraining.enrollware.com/enroll?id=4096152,
16000,nan,,2020-09-08 15:30:00,Country Inn & Suites Myrtle Beach,https://coastalcprtraining.enrollware.com/enroll?id=4073626,
13240,nan,,2020-09-08 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045369,
16090,nan,,2020-09-08 16:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=4109068,
16060,nan,,2020-09-08 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4096156,
11360,nan,,2020-09-08 16:30:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045180,
15860,nan,,2020-09-08 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4047849,
15820,nan,,2020-09-08 17:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=4047813,
8440,nan,,2020-09-08 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881471,
16050,nan,,2020-09-08 17:30:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4096154,
15300,nan,,2020-09-08 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045579,
14560,nan,,2020-09-08 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045502,
11370,nan,,2020-09-09 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045181,
12620,nan,,2020-09-09 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045307,
13250,nan,,2020-09-09 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045370,
13920,nan,,2020-09-09 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045438,
15590,nan,,2020-09-09 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045608,
14550,nan,,2020-09-09 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045501,
11380,nan,,2020-09-10 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045182,
12610,nan,,2020-09-10 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045306,
12000,nan,,2020-09-10 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045244,
13260,nan,,2020-09-10 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045371,
8490,nan,,2020-09-10 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881476,
15270,nan,,2020-09-10 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045576,
14530,nan,,2020-09-10 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045499,
11330,nan,,2020-09-11 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045177,
8730,nan,,2020-09-11 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881502,
12600,nan,,2020-09-11 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045305,
12010,nan,,2020-09-11 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045245,
8860,nan,,2020-09-11 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881516,
10970,nan,,2020-09-11 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4028034,
13270,nan,,2020-09-11 14:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045372,
13930,nan,,2020-09-11 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045439,
15280,nan,,2020-09-11 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045577,
14540,nan,,2020-09-11 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045500,
11310,nan,,2020-09-12 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045175,
12590,nan,,2020-09-12 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045304,
12020,nan,,2020-09-12 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045246,
15830,nan,,2020-09-12 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4047815,
13280,nan,,2020-09-12 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045373,
15840,nan,,2020-09-12 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4047816,
13940,nan,,2020-09-12 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045440,
14520,nan,,2020-09-12 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045498,
11390,nan,,2020-09-13 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045183,
12660,nan,,2020-09-13 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045311,
12080,nan,,2020-09-13 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045252,
13290,nan,,2020-09-13 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045374,
13990,nan,,2020-09-13 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045445,
14590,nan,,2020-09-13 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045505,
11400,nan,,2020-09-14 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045184,
7280,nan,,2020-09-14 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881252,
12670,nan,,2020-09-14 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045312,
12070,nan,,2020-09-14 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045251,
13300,nan,,2020-09-14 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045375,
13980,nan,,2020-09-14 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045444,
15320,nan,,2020-09-14 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045581,
14600,nan,,2020-09-14 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045506,
11410,nan,,2020-09-15 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045185,
15690,nan,,2020-09-15 09:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=4045619,
15990,nan,,2020-09-15 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4068415,
12680,nan,,2020-09-15 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045313,
12060,nan,,2020-09-15 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045250,
15850,nan,,2020-09-15 13:00:00,809,https://coastalcprtraining.enrollware.com/enroll?id=4047840,
13310,nan,,2020-09-15 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045376,
8450,nan,,2020-09-15 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881472,
15330,nan,,2020-09-15 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045582,
14610,nan,,2020-09-15 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045507,
15140,nan,,2020-09-16 09:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=4045563,
15090,nan,,2020-09-16 10:00:00,B on the B,https://coastalcprtraining.enrollware.com/enroll?id=4045557,
12180,nan,,2020-09-16 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045262,
13390,nan,,2020-09-16 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045384,
13970,nan,,2020-09-16 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045443,
15340,nan,,2020-09-16 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045583,
14620,nan,,2020-09-16 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045508,
11430,nan,,2020-09-17 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045187,
12690,nan,,2020-09-17 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045314,
12050,nan,,2020-09-17 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045249,
13330,nan,,2020-09-17 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045378,
8500,nan,,2020-09-17 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881477,
15350,nan,,2020-09-17 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045584,
14630,nan,,2020-09-17 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045509,
11320,nan,,2020-09-18 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045176,
8740,nan,,2020-09-18 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881503,
16130,nan,,2020-09-18 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4133502,
12040,nan,,2020-09-18 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045248,
12700,nan,,2020-09-18 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045315,
8870,nan,,2020-09-18 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881517,
10980,nan,,2020-09-18 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4028035,
13320,nan,,2020-09-18 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045377,
13950,nan,,2020-09-18 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045441,
15360,nan,,2020-09-18 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045585,
14640,nan,,2020-09-18 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045510,
11440,nan,,2020-09-19 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045188,
12710,nan,,2020-09-19 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045316,
12030,nan,,2020-09-19 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045247,
13340,nan,,2020-09-19 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045379,
13960,nan,,2020-09-19 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045442,
14650,nan,,2020-09-19 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045511,
11510,nan,,2020-09-20 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045195,
12780,nan,,2020-09-20 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045323,
12090,nan,,2020-09-20 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045253,
13430,nan,,2020-09-20 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045388,
14000,nan,,2020-09-20 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045446,
14720,nan,,2020-09-20 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045518,
11500,nan,,2020-09-21 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045194,
7290,nan,,2020-09-21 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881253,
11180,nan,,2020-09-21 10:00:00,Freedom Village Dental,https://coastalcprtraining.enrollware.com/enroll?id=4036843,
18070,nan,,2020-09-21 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4138200,
12770,nan,,2020-09-21 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045322,
12100,nan,,2020-09-21 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045254,
18470,nan,,2020-09-21 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4138910,
18480,nan,,2020-09-21 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4138914,
13420,nan,,2020-09-21 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045387,
14010,nan,,2020-09-21 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045447,
15410,nan,,2020-09-21 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045590,
14710,nan,,2020-09-21 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045517,
11490,nan,,2020-09-22 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045193,
18790,nan,,2020-09-22 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4167209,
12760,nan,,2020-09-22 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045321,
12110,nan,,2020-09-22 12:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045255,
13410,nan,,2020-09-22 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045386,
8460,nan,,2020-09-22 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=3881473,
15400,nan,,2020-09-22 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045589,
14700,nan,,2020-09-22 20:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045516,
11480,nan,,2020-09-23 09:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045192,
12750,nan,,2020-09-23 11:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045320,
15890,nan,,2020-09-23 13:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4047860,
13380,nan,,2020-09-23 16:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045383,
15900,nan,,2020-09-23 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4047861,
14020,nan,,2020-09-23 17:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045448,
15390,nan,,2020-09-23 19:00:00,115-3,https://coastalcprtraining.enrollware.com/enroll?id=4045588,
